id,crime_date,area,crime_type,latitude,longitude,risk_level,source,status,description,created_at
9072,2024-06-25,"Johar Town","Violent Crime",31.456316,74.301246,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9073,2024-02-24,"Liberty Market","Street Crime",31.515515,74.328036,Medium,public,unverified,,"2025-08-10 20:46:17"
9074,2024-05-17,"DHA Phase 8",Burglary,31.443623,74.416000,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9075,2024-08-23,"DHA Phase 4",Burglary,31.463527,74.395673,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9076,2024-03-07,Raiwind,"Violent Crime",31.250139,74.218193,Medium,public,unverified,,"2025-08-10 20:46:17"
9077,2024-07-15,Gulberg,"Street Crime",31.519425,74.339541,Medium,public,unverified,,"2025-08-10 20:46:17"
9078,2024-04-01,Gulberg,Robbery,31.522125,74.340335,Medium,public,verified,,"2025-08-10 20:46:17"
9079,2024-08-05,"Ferozepur Road",Burglary,31.506206,74.309477,Medium,predicted,verified,,"2025-08-10 20:46:17"
9080,2024-10-04,"Bahria Orchard","Street Crime",31.408169,74.198519,Medium,public,unverified,,"2025-08-10 20:46:17"
9081,2024-10-21,"Green Town","Violent Crime",31.464482,74.300318,Medium,public,verified,,"2025-08-10 20:46:17"
9082,2024-04-10,"DHA Phase 6","Vehicle Theft",31.455481,74.403407,Medium,public,unverified,,"2025-08-10 20:46:17"
9083,2024-07-11,"Liberty Market",Robbery,31.514733,74.327379,Medium,public,unverified,,"2025-08-10 20:46:17"
9084,2024-05-12,Raiwind,"Street Crime",31.248166,74.220369,Medium,public,verified,,"2025-08-10 20:46:17"
9085,2024-02-23,"Johar Town",Robbery,31.455428,74.300022,Medium,public,verified,,"2025-08-10 20:46:17"
9086,2024-09-28,"Bahria Orchard","Street Crime",31.411820,74.201954,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9087,2024-03-27,"DHA Phase 3","Street Crime",31.468850,74.391632,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9088,2024-01-01,"DHA Phase 4",Robbery,31.466839,74.395544,Medium,predicted,verified,,"2025-08-10 20:46:17"
9089,2024-11-25,Gulshan-e-Ravi,"Vehicle Theft",31.551128,74.320240,Medium,predicted,verified,,"2025-08-10 20:46:17"
9090,2024-06-15,"Johar Town",Burglary,31.454643,74.298746,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9091,2024-09-20,Raiwind,"Street Crime",31.249611,74.219192,Medium,public,verified,,"2025-08-10 20:46:17"
9092,2024-01-17,"DHA Phase 2","Vehicle Theft",31.473607,74.385190,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9093,2024-09-18,"DHA Phase 6",Burglary,31.456151,74.403141,Medium,public,unverified,,"2025-08-10 20:46:17"
9094,2024-10-18,"Muslim Town",Robbery,31.518005,74.310391,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9095,2024-02-06,Gulberg,"Street Crime",31.520988,74.340146,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9096,2024-12-26,"Green Town",Burglary,31.464514,74.299804,Medium,public,verified,,"2025-08-10 20:46:17"
9097,2024-04-19,"Wapda Town",Robbery,31.469945,74.291252,Medium,predicted,verified,,"2025-08-10 20:46:17"
9098,2024-10-07,"Muslim Town",Burglary,31.519846,74.309378,Medium,public,unverified,,"2025-08-10 20:46:17"
9099,2024-11-14,"DHA Phase 4","Vehicle Theft",31.463891,74.396225,Medium,public,verified,,"2025-08-10 20:46:17"
9100,2024-08-14,Shadman,Robbery,31.530509,74.319096,Medium,predicted,verified,,"2025-08-10 20:46:17"
9101,2024-12-10,Gulshan-e-Ravi,Robbery,31.551599,74.320292,Medium,predicted,verified,,"2025-08-10 20:46:17"
9102,2024-06-11,"DHA Phase 3","Street Crime",31.471521,74.390393,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9103,2024-07-25,"Wapda Town","Vehicle Theft",31.471428,74.290222,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9104,2024-10-10,Gulshan-e-Ravi,"Street Crime",31.548423,74.321884,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9105,2024-09-11,Shadman,Burglary,31.531039,74.318571,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9106,2024-12-05,Cantt,"Street Crime",31.539501,74.328537,Medium,public,unverified,,"2025-08-10 20:46:17"
9107,2024-03-08,"Bahria Orchard","Street Crime",31.410410,74.198654,Medium,public,unverified,,"2025-08-10 20:46:17"
9108,2024-01-16,Township,Burglary,31.489320,74.271307,Medium,public,unverified,,"2025-08-10 20:46:17"
9109,2024-02-28,Cantt,Burglary,31.539561,74.328956,Medium,public,unverified,,"2025-08-10 20:46:17"
9110,2024-09-19,"Liberty Market",Burglary,31.516724,74.325541,Medium,public,unverified,,"2025-08-10 20:46:17"
9111,2024-07-18,Shahdara,Robbery,31.580389,74.370349,Medium,public,unverified,,"2025-08-10 20:46:17"
9112,2024-02-19,Shahdara,"Street Crime",31.580817,74.368746,Medium,public,verified,,"2025-08-10 20:46:17"
9113,2024-01-24,"Liberty Market",Robbery,31.514903,74.325096,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9114,2024-04-13,"Model Town",Burglary,31.482302,74.317360,Medium,public,unverified,,"2025-08-10 20:46:17"
9115,2024-08-01,"Bahria Town Lahore","Vehicle Theft",31.398861,74.188104,Medium,public,verified,,"2025-08-10 20:46:17"
9116,2024-07-23,"Bahria Town Lahore","Violent Crime",31.398613,74.189857,Medium,public,verified,,"2025-08-10 20:46:17"
9117,2024-08-23,"DHA Phase 4",Burglary,31.466020,74.394237,Medium,public,unverified,,"2025-08-10 20:46:17"
9118,2024-11-27,Shadman,"Street Crime",31.529478,74.318744,Medium,public,unverified,,"2025-08-10 20:46:17"
9119,2024-12-25,"Liberty Market",Robbery,31.515109,74.327488,Medium,predicted,verified,,"2025-08-10 20:46:17"
9120,2024-12-13,"DHA Phase 8",Burglary,31.445271,74.415271,Medium,public,verified,,"2025-08-10 20:46:17"
9121,2024-05-27,"Ferozepur Road",Robbery,31.503942,74.311374,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9122,2024-11-08,"Muslim Town","Vehicle Theft",31.520295,74.308838,Medium,predicted,verified,,"2025-08-10 20:46:17"
9123,2024-10-23,"DHA Phase 7",Burglary,31.449455,74.408209,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9124,2024-11-24,Raiwind,Robbery,31.249162,74.220899,Medium,public,verified,,"2025-08-10 20:46:17"
9125,2024-10-03,"DHA Phase 2",Robbery,31.476108,74.383940,Medium,public,unverified,,"2025-08-10 20:46:17"
9126,2024-03-21,"Allama Iqbal Town","Violent Crime",31.509530,74.338125,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9127,2024-02-08,Cantt,Robbery,31.539381,74.330415,Medium,public,unverified,,"2025-08-10 20:46:17"
9128,2024-06-28,Gulshan-e-Ravi,"Violent Crime",31.548951,74.320306,Medium,public,unverified,,"2025-08-10 20:46:17"
9129,2024-02-21,Cantt,"Vehicle Theft",31.538753,74.329174,Medium,public,verified,,"2025-08-10 20:46:17"
9130,2024-01-08,"Model Town",Burglary,31.483199,74.316869,Medium,public,unverified,,"2025-08-10 20:46:17"
9131,2024-09-07,"Allama Iqbal Town",Robbery,31.510457,74.339660,Medium,public,verified,,"2025-08-10 20:46:17"
9132,2024-05-13,"DHA Phase 7","Vehicle Theft",31.448242,74.409382,Medium,predicted,verified,,"2025-08-10 20:46:17"
9133,2024-08-15,"Allama Iqbal Town","Vehicle Theft",31.509100,74.341180,Medium,public,unverified,,"2025-08-10 20:46:17"
9134,2024-08-09,"Bahria Orchard",Robbery,31.408705,74.201726,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9135,2024-09-24,"Garden Town","Street Crime",31.488583,74.290294,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9136,2024-04-12,"Iqbal Town","Violent Crime",31.504508,74.335402,Medium,public,unverified,,"2025-08-10 20:46:17"
9137,2024-02-24,"DHA Phase 7",Robbery,31.451297,74.409706,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9138,2024-11-03,"Allama Iqbal Town","Violent Crime",31.511890,74.339687,Medium,predicted,unverified,,"2025-08-10 20:46:17"
9139,2024-07-10,"Bahria Orchard","Violent Crime",31.411328,74.198124,Medium,public,unverified,,"2025-08-10 20:46:17"
9140,2024-06-04,Raiwind,"Street Crime",31.251514,74.219427,Medium,public,unverified,,"2025-08-10 20:46:17"
9141,2024-09-23,"DHA Phase 8",Burglary,31.445277,74.413907,Medium,public,unverified,,"2025-08-10 20:46:17"
9142,2024-07-17,"DHA Phase 5","Street Crime",31.460603,74.399556,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9143,2024-12-13,"Iqbal Town",Burglary,31.505232,74.336601,Medium,predicted,verified,,"2025-08-10 20:46:18"
9144,2024-01-05,"Johar Town",Robbery,31.456296,74.301290,Medium,public,verified,,"2025-08-10 20:46:18"
9145,2024-05-02,Shahdara,"Vehicle Theft",31.578740,74.368770,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9146,2024-03-04,"Green Town",Burglary,31.466981,74.301773,Medium,public,verified,,"2025-08-10 20:46:18"
9147,2024-03-04,"Ferozepur Road","Street Crime",31.506456,74.310664,Medium,predicted,verified,,"2025-08-10 20:46:18"
9148,2024-10-09,"DHA Phase 5","Violent Crime",31.460249,74.401841,Medium,public,unverified,,"2025-08-10 20:46:18"
9149,2024-08-05,Shahdara,Burglary,31.580201,74.371564,Medium,predicted,verified,,"2025-08-10 20:46:18"
9150,2024-01-07,Township,"Street Crime",31.490844,74.271410,Medium,public,unverified,,"2025-08-10 20:46:18"
9151,2024-05-27,Shahdara,Robbery,31.580950,74.370103,Medium,public,unverified,,"2025-08-10 20:46:18"
9152,2024-09-22,Sabzazar,"Street Crime",31.478518,74.280767,Medium,public,unverified,,"2025-08-10 20:46:18"
9153,2024-06-28,Township,"Street Crime",31.488946,74.269399,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9154,2024-11-11,Shahdara,Burglary,31.581370,74.369934,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9155,2024-03-13,"DHA Phase 1",Robbery,31.479309,74.380193,Medium,public,verified,,"2025-08-10 20:46:18"
9156,2024-06-18,"DHA Phase 4","Street Crime",31.464662,74.393527,Medium,public,verified,,"2025-08-10 20:46:18"
9157,2024-01-28,Gulberg,"Street Crime",31.521271,74.342336,Medium,public,unverified,,"2025-08-10 20:46:18"
9158,2024-02-01,Shahdara,Robbery,31.578867,74.368374,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9159,2024-06-06,Raiwind,"Street Crime",31.250404,74.219808,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9160,2024-05-02,"DHA Phase 7","Street Crime",31.450982,74.409278,Medium,public,verified,,"2025-08-10 20:46:18"
9161,2024-03-18,"DHA Phase 5","Vehicle Theft",31.461745,74.399161,Medium,public,verified,,"2025-08-10 20:46:18"
9162,2024-09-08,"Model Town","Vehicle Theft",31.484147,74.316161,Medium,public,unverified,,"2025-08-10 20:46:18"
9163,2024-06-20,"Allama Iqbal Town",Robbery,31.509866,74.338854,Medium,public,unverified,,"2025-08-10 20:46:18"
9164,2024-01-25,"Bahria Town Lahore","Violent Crime",31.399431,74.189290,Medium,public,verified,,"2025-08-10 20:46:18"
9165,2024-11-21,"Bahria Town Lahore",Robbery,31.397615,74.190185,Medium,public,verified,,"2025-08-10 20:46:18"
9166,2024-02-27,Shahdara,"Street Crime",31.579174,74.371996,Medium,public,unverified,,"2025-08-10 20:46:18"
9167,2024-06-16,"Bahria Orchard",Burglary,31.410211,74.199648,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9168,2024-03-14,"DHA Phase 6",Robbery,31.456280,74.403938,Medium,public,unverified,,"2025-08-10 20:46:18"
9169,2024-05-24,"Bahria Orchard",Burglary,31.411373,74.201269,Medium,public,unverified,,"2025-08-10 20:46:18"
9170,2024-03-06,Gulberg,"Street Crime",31.519193,74.342267,Medium,public,unverified,,"2025-08-10 20:46:18"
9171,2024-05-17,Raiwind,Burglary,31.250034,74.218791,Medium,public,verified,,"2025-08-10 20:46:18"
9172,2024-01-07,"DHA Phase 3",Burglary,31.469238,74.389735,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9173,2024-08-09,"DHA Phase 8","Street Crime",31.446295,74.413688,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9174,2024-07-20,Gulberg,Robbery,31.518856,74.341410,Medium,public,verified,,"2025-08-10 20:46:18"
9175,2024-12-23,"Johar Town","Vehicle Theft",31.454763,74.300446,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9176,2024-09-15,"Garden Town","Street Crime",31.490241,74.290491,Medium,public,unverified,,"2025-08-10 20:46:18"
9177,2024-10-01,"Muslim Town","Street Crime",31.521281,74.311557,Medium,public,verified,,"2025-08-10 20:46:18"
9178,2024-10-27,"DHA Phase 2",Robbery,31.474873,74.386417,Medium,public,unverified,,"2025-08-10 20:46:18"
9179,2024-09-04,Raiwind,"Street Crime",31.249919,74.221117,Medium,public,unverified,,"2025-08-10 20:46:18"
9180,2024-02-19,"DHA Phase 2",Burglary,31.475149,74.385770,Medium,public,unverified,,"2025-08-10 20:46:18"
9181,2024-12-03,"DHA Phase 8","Violent Crime",31.443866,74.413698,Medium,public,unverified,,"2025-08-10 20:46:18"
9182,2024-10-26,Sabzazar,"Street Crime",31.478214,74.280874,Medium,public,unverified,,"2025-08-10 20:46:18"
9183,2024-11-27,"Wapda Town",Robbery,31.468231,74.290966,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9184,2024-02-22,"DHA Phase 8",Robbery,31.444781,74.413952,Medium,public,unverified,,"2025-08-10 20:46:18"
9185,2024-10-14,"Bahria Orchard",Burglary,31.410798,74.200600,Medium,public,verified,,"2025-08-10 20:46:18"
9186,2024-12-05,"DHA Phase 6",Burglary,31.455986,74.404584,Medium,public,unverified,,"2025-08-10 20:46:18"
9187,2024-01-10,"DHA Phase 4","Street Crime",31.465435,74.394484,Medium,public,unverified,,"2025-08-10 20:46:18"
9188,2024-08-01,"Green Town","Street Crime",31.465791,74.300442,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9189,2024-11-08,"Model Town",Robbery,31.482561,74.314718,Medium,public,verified,,"2025-08-10 20:46:18"
9190,2024-05-19,"DHA Phase 3","Vehicle Theft",31.469686,74.389802,Medium,predicted,verified,,"2025-08-10 20:46:18"
9191,2024-09-07,"Bahria Orchard",Robbery,31.408217,74.200983,Medium,public,unverified,,"2025-08-10 20:46:18"
9192,2024-07-18,"Iqbal Town",Burglary,31.505766,74.333939,Medium,public,verified,,"2025-08-10 20:46:18"
9193,2024-01-17,"Johar Town","Street Crime",31.455220,74.299929,Medium,public,unverified,,"2025-08-10 20:46:18"
9194,2024-06-20,Shadman,"Street Crime",31.529294,74.321589,Medium,public,verified,,"2025-08-10 20:46:18"
9195,2024-12-06,"DHA Phase 4",Burglary,31.464425,74.396989,Medium,public,verified,,"2025-08-10 20:46:18"
9196,2024-01-19,"Garden Town","Violent Crime",31.490397,74.288533,Medium,public,verified,,"2025-08-10 20:46:18"
9197,2024-12-23,"Allama Iqbal Town","Street Crime",31.508607,74.338215,Medium,public,unverified,,"2025-08-10 20:46:18"
9198,2024-10-11,Shahdara,"Vehicle Theft",31.581723,74.370308,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9199,2024-08-26,"DHA Phase 6","Vehicle Theft",31.456505,74.406372,Medium,public,verified,,"2025-08-10 20:46:18"
9200,2024-03-12,"Liberty Market","Vehicle Theft",31.515937,74.325318,Medium,public,unverified,,"2025-08-10 20:46:18"
9201,2024-05-13,Gulshan-e-Ravi,Burglary,31.551887,74.320956,Medium,public,unverified,,"2025-08-10 20:46:18"
9202,2024-09-04,"Wapda Town","Vehicle Theft",31.468202,74.288760,Medium,public,verified,,"2025-08-10 20:46:18"
9203,2024-01-28,Gulshan-e-Ravi,"Vehicle Theft",31.550746,74.319170,Medium,public,unverified,,"2025-08-10 20:46:18"
9204,2024-08-20,"Iqbal Town","Street Crime",31.506565,74.333363,Medium,predicted,verified,,"2025-08-10 20:46:18"
9205,2024-02-22,"DHA Phase 4","Street Crime",31.464346,74.393799,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9206,2024-03-11,Township,Burglary,31.490171,74.270403,Medium,public,unverified,,"2025-08-10 20:46:18"
9207,2024-08-12,"Muslim Town",Robbery,31.518502,74.308253,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9208,2024-06-11,"DHA Phase 8","Street Crime",31.443205,74.413254,Medium,public,unverified,,"2025-08-10 20:46:18"
9209,2024-05-17,"DHA Phase 6","Street Crime",31.456711,74.405031,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9210,2024-02-19,Gulberg,"Vehicle Theft",31.520165,74.340411,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9211,2024-10-22,"Wapda Town",Robbery,31.468788,74.290909,Medium,public,verified,,"2025-08-10 20:46:18"
9212,2024-04-08,"Iqbal Town",Robbery,31.503258,74.334580,Medium,public,unverified,,"2025-08-10 20:46:18"
9213,2024-09-26,"Ferozepur Road","Violent Crime",31.505733,74.308745,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9214,2024-03-08,"DHA Phase 1",Burglary,31.479318,74.378384,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9215,2024-03-28,"Garden Town","Street Crime",31.488660,74.289184,Medium,public,unverified,,"2025-08-10 20:46:18"
9216,2024-11-07,Raiwind,"Vehicle Theft",31.250893,74.221306,Medium,predicted,verified,,"2025-08-10 20:46:18"
9217,2024-08-17,Cantt,"Vehicle Theft",31.539227,74.330172,Medium,public,unverified,,"2025-08-10 20:46:18"
9218,2024-03-14,Shadman,"Vehicle Theft",31.528376,74.321882,Medium,public,unverified,,"2025-08-10 20:46:18"
9219,2024-02-05,Gulshan-e-Ravi,"Street Crime",31.549019,74.318149,Medium,public,verified,,"2025-08-10 20:46:18"
9220,2024-04-18,"Bahria Orchard","Violent Crime",31.410103,74.201809,Medium,public,unverified,,"2025-08-10 20:46:18"
9221,2024-03-28,"DHA Phase 6",Robbery,31.456534,74.406124,Medium,public,unverified,,"2025-08-10 20:46:18"
9222,2024-02-09,"Ferozepur Road","Street Crime",31.504685,74.309738,Medium,public,unverified,,"2025-08-10 20:46:18"
9223,2024-07-28,"Liberty Market",Robbery,31.513363,74.325582,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9224,2024-10-09,"DHA Phase 5",Burglary,31.461476,74.398170,Medium,public,unverified,,"2025-08-10 20:46:18"
9225,2024-11-08,"Garden Town","Violent Crime",31.488782,74.290711,Medium,public,unverified,,"2025-08-10 20:46:18"
9226,2024-05-01,"Wapda Town",Robbery,31.471932,74.289672,Medium,public,verified,,"2025-08-10 20:46:18"
9227,2024-09-22,"DHA Phase 5","Street Crime",31.460658,74.401529,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9228,2024-08-06,"DHA Phase 6","Vehicle Theft",31.453825,74.403446,Medium,public,verified,,"2025-08-10 20:46:18"
9229,2024-03-13,"Muslim Town",Burglary,31.521367,74.309635,Medium,public,unverified,,"2025-08-10 20:46:18"
9230,2024-05-16,"Liberty Market",Burglary,31.515991,74.325423,Medium,public,verified,,"2025-08-10 20:46:18"
9231,2024-06-13,"Allama Iqbal Town",Burglary,31.508282,74.338632,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9232,2024-10-12,Township,"Street Crime",31.490813,74.270670,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9233,2024-12-23,"Johar Town","Vehicle Theft",31.456842,74.300282,Medium,public,unverified,,"2025-08-10 20:46:18"
9234,2024-06-15,Gulshan-e-Ravi,"Street Crime",31.551537,74.318447,Medium,public,unverified,,"2025-08-10 20:46:18"
9235,2024-05-04,"Ferozepur Road",Burglary,31.504308,74.310503,Medium,public,unverified,,"2025-08-10 20:46:18"
9236,2024-07-13,"Allama Iqbal Town",Burglary,31.509451,74.341682,Medium,public,unverified,,"2025-08-10 20:46:18"
9237,2024-10-17,Shahdara,"Vehicle Theft",31.578175,74.371215,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9238,2024-03-26,Township,"Street Crime",31.489317,74.268931,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9239,2024-07-20,"DHA Phase 3","Street Crime",31.470104,74.391541,Medium,public,unverified,,"2025-08-10 20:46:18"
9240,2024-08-19,"Allama Iqbal Town","Street Crime",31.509628,74.339730,Medium,predicted,verified,,"2025-08-10 20:46:18"
9241,2024-07-05,"DHA Phase 7",Robbery,31.448559,74.408240,Medium,predicted,verified,,"2025-08-10 20:46:18"
9242,2024-09-27,"Green Town",Robbery,31.463535,74.301682,Medium,public,verified,,"2025-08-10 20:46:18"
9243,2024-09-10,"Green Town",Burglary,31.465118,74.299178,Medium,public,verified,,"2025-08-10 20:46:18"
9244,2024-12-07,"Green Town",Robbery,31.466882,74.299471,Medium,public,verified,,"2025-08-10 20:46:18"
9245,2024-04-07,"Liberty Market","Street Crime",31.516274,74.327154,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9246,2024-10-01,Cantt,"Vehicle Theft",31.540511,74.329338,Medium,public,unverified,,"2025-08-10 20:46:18"
9247,2024-11-27,"DHA Phase 8","Violent Crime",31.443367,74.413697,Medium,public,verified,,"2025-08-10 20:46:18"
9248,2024-12-05,"DHA Phase 1","Street Crime",31.479551,74.381761,Medium,public,unverified,,"2025-08-10 20:46:18"
9249,2024-11-09,"Johar Town",Robbery,31.455920,74.297512,Medium,predicted,verified,,"2025-08-10 20:46:18"
9250,2024-01-10,"Allama Iqbal Town",Burglary,31.511977,74.340708,Medium,public,verified,,"2025-08-10 20:46:18"
9251,2024-01-13,"Johar Town",Robbery,31.454569,74.301194,Medium,predicted,unverified,,"2025-08-10 20:46:18"
9252,2024-08-20,"DHA Phase 4","Street Crime",31.463427,74.394221,Medium,public,verified,,"2025-08-10 20:46:18"
